YouTube URL,Chunk Number,Chunk Filename,Transcript,lie,Video ID,Speech ID,Speaker,Middle Class / American Dream,National Security / Immigration,Appreciation,Danger,Economic Growth / Job Creation,top topic
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,12,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk11.wav","play as he smiled run, run Don't Be Afraid don't let anything stop you  from my earliest years he taught me to be Fearless but the harmony between my parents did not last when I was in elementary school they split up and it was mostly my mother who raised us  before she could finally afford to buy",False,-ofJu78Wpn0,1,Kamala Harris,0.0037735849056603774,0.0037735849056603774,0.1169811320754717,0.30566037735849055,0.569811320754717,Economic Growth / Job Creation
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,13,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk12.wav",home she rented a small apartment in the East Bay in a bay  in the bay  you either live in the Hills or the Flatlands we lived in the flats a beautiful working-class neighborhood of firefighters nurses and construction workers  all who tended their lawns with pride,False,-ofJu78Wpn0,1,Kamala Harris,0.3176470588235294,0.16078431372549018,0.00392156862745098,0.2784313725490196,0.2392156862745098,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,14,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk13.wav",my mother she worked long hours and like many working parents she leaned on a trusted Circle to help raise us Mrs Shelton who ran the daycare below us and became a second mother Uncle Sherman Mary Uncle Freddy Auntie Chris none of them family by Blood and all of them family by love,False,-ofJu78Wpn0,1,Kamala Harris,0.002898550724637681,0.002898550724637681,0.43768115942028984,0.43768115942028984,0.11884057971014492,Appreciation
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,15,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk14.wav",family who taught us how to make gumbo how to play chess and sometimes even let us win  family Who Loved Us believed in us and told us we could be anything and do anything  they instilled in us the values Vape,False,-ofJu78Wpn0,1,Kamala Harris,0.1169811320754717,0.0037735849056603774,0.49433962264150944,0.0037735849056603774,0.3811320754716981,Appreciation
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,16,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk15.wav",trying to find community space and the importance of treating others as you would want to be treated  with kindness  respect and compassion  my mother was a brilliant 5 ft tall brown woman with an accent  and as the eldest child as the eldest child I saw,False,-ofJu78Wpn0,1,Kamala Harris,0.0037735849056603774,0.0037735849056603774,0.0037735849056603774,0.6075471698113208,0.3811320754716981,Danger
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,17,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk16.wav",how the world would sometimes treat her  but my mother never lost her cool she was tucked courageous a Trailblazer in the fight for Women's Health and she taught Maya and me a lesson that Michelle mentioned the other night she taught us to never complain about Injustice but do something about it do something about it,False,-ofJu78Wpn0,1,Kamala Harris,0.0036363636363636364,0.0036363636363636364,0.29454545454545455,0.29454545454545455,0.4036363636363636,Economic Growth / Job Creation
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,18,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk17.wav",that was my mother  and she taught us and she always she also told us she also taught us and never do anything half-assed and that is a direct quote  a direct quote  I grew up in Merced in the ideals of the Civil Rights Movement my parents had met at a civil rights Gathering and they make sure that we,False,-ofJu78Wpn0,1,Kamala Harris,0.6063492063492063,0.003174603174603174,0.003174603174603174,0.0984126984126984,0.2888888888888888,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,19,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk18.wav",learned about civil rights leaders including the lawyers like Thurgood Marshall and Constance Baker Motley  those who battled in the courtroom to make real the promise of America so at a young age I decided I wanted to do that work I wanted to be a lawyer and when it came time to choose the type of law I would pursue I reflected on a pivotal moment,False,-ofJu78Wpn0,1,Kamala Harris,0.31267605633802814,0.0028169014084507044,0.05915492957746479,0.31267605633802814,0.31267605633802814,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,20,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk19.wav",my life  you see when I was in high school I started to notice something about my best friend Wanda  she was sad at school  and there were times she didn't want to go home  so one day I asked if everything was all right and she confided in me that she was being sexually abused by her stepfather and I immediately told her she had to come stay with us and she did  this is one of the reasons,False,-ofJu78Wpn0,1,Kamala Harris,0.003076923076923077,0.003076923076923077,0.40307692307692305,0.4338461538461538,0.15692307692307692,Danger
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,21,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk20.wav",I became a prosecutor to protect people like Wanda because I believe everyone has a right to safety to dignity and to Justice  every prosecutor when I had a case  I charged it not in the name of the victim but in the name of the people,False,-ofJu78Wpn0,1,Kamala Harris,0.4926829268292683,0.004878048780487805,0.44390243902439025,0.004878048780487805,0.05365853658536586,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,22,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk21.wav",for a simple reason in our system of justice a harm against any one of us is a harm against all of us  and I would often explain this to cancel survivors of crime to remind them no one should be made to fight alone we are all,False,-ofJu78Wpn0,1,Kamala Harris,0.19999999999999998,0.19999999999999998,0.004878048780487805,0.15121951219512195,0.44390243902439025,Economic Growth / Job Creation
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,23,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk22.wav",in this together  and every day  in the courtroom I stood proudly before I judge and I said five words  Kamala Harris for the people  and to be clear  and to be clear my entire career I've only had one,False,-ofJu78Wpn0,1,Kamala Harris,0.3297297297297297,0.005405405405405406,0.2216216216216216,0.27567567567567564,0.16756756756756758,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,24,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk23.wav",giant the people  and so on behalf of the people  on behalf of every American regardless of party race gender or the language your grandmother speaks  on behalf of my mother and everyone was ever set out,False,-ofJu78Wpn0,1,Kamala Harris,0.8769230769230767,0.0051282051282051265,0.0051282051282051265,0.10769230769230766,0.0051282051282051265,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,25,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk24.wav",their own unlikely Journey  on behalf of Americans like the people I grew up with people who work hard chase their dreams and look out for one another  on behalf of everyone whose story could only be written in the greatest nation on Earth  I accept your nomination,False,-ofJu78Wpn0,1,Kamala Harris,0.569811320754717,0.07924528301886793,0.19245283018867923,0.15471698113207547,0.0037735849056603774,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,26,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk25.wav",the United States of America  and what's that selection  and what type of election our nation,False,-ofJu78Wpn0,1,Kamala Harris,0.013333333333333334,0.14666666666666667,0.013333333333333334,0.013333333333333334,0.8133333333333332,Economic Growth / Job Creation
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,27,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk26.wav",Jason with this election has a precious fleeting opportunity to move past the bitterness cynicism and divisive battles of the past a chance to chart a new way forward  not not as members of any one party or faction but as American,False,-ofJu78Wpn0,1,Kamala Harris,0.5377777777777778,0.0044444444444444444,0.04888888888888889,0.40444444444444444,0.0044444444444444444,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,28,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk27.wav",and let me say I know there are people of various political views watching tonight and I want you to know I promise to be a president for all Americans you can always trust me to put country above party and self to hold sacred America's fundamental principles from the rule of law to free and fair,False,-ofJu78Wpn0,1,Kamala Harris,0.5457627118644067,0.037288135593220334,0.2745762711864406,0.07118644067796609,0.07118644067796609,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,29,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk28.wav",elections to the peaceful transfer of power  I will be a President Who unites us around our highest aspirations a president who leads and listen who is realistic practical and has come,False,-ofJu78Wpn0,1,Kamala Harris,0.4303030303030303,0.4909090909090909,0.006060606060606061,0.06666666666666667,0.006060606060606061,National Security / Immigration
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,30,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk29.wav",sense  and always fight for the American people  from the courthouse to the White House that has been my life's work  as a young courtroom prosecutor in Oakland California I stood up  are women and children against predators who abused them as Attorney General of California,False,-ofJu78Wpn0,1,Kamala Harris,0.5148936170212766,0.00425531914893617,0.00425531914893617,0.21702127659574466,0.25957446808510637,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,31,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk30.wav",I took on the Big Bang  delivered 20 billion dollars from middle-class families who faced foreclosure and help pass a homeowner Bill of Rights one of the first of its kind in the nation  I stood up for veterans and students being scammed by big for-profit colleges  for workers,False,-ofJu78Wpn0,1,Kamala Harris,0.511864406779661,0.0033898305084745766,0.0033898305084745766,0.17288135593220338,0.3084745762711864,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,32,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk31.wav",her being cheated out of their wages the wages they were do  for seniors facing elder abuse I thought against the cartels who traffic in guns and drugs and human beings who threaten the security of our border and the safety of our community  and I will tell you this fine we're not easy and neither were the elections that put,False,-ofJu78Wpn0,1,Kamala Harris,0.2392156862745098,0.2784313725490196,0.00392156862745098,0.4745098039215686,0.00392156862745098,Danger
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,33,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk32.wav",in those offices  we were underestimated at practically every turn  but we never gave up because the future is always worth fighting for  and that's the fight we are in right now a fight for America's future,False,-ofJu78Wpn0,1,Kamala Harris,0.7939393939393937,0.18787878787878784,0.00606060606060606,0.00606060606060606,0.00606060606060606,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,34,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk33.wav",fellow Americans this election is not only the most important of Our Lives  it is one of the most important in the life of our nation  in many ways Donald Trump is an unserious man  what the consequences,False,-ofJu78Wpn0,1,Kamala Harris,0.1878787878787879,0.06666666666666667,0.006060606060606061,0.7333333333333333,0.006060606060606061,Danger
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,35,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk34.wav",consequences of putting Donald Trump back in the White House are extremely serious  consider consider not only the chaos and Calamity when he was in office but also the gravity of what has happened since he lost the last election  Donald Trump try to throw away your votes when he,False,-ofJu78Wpn0,1,Kamala Harris,0.0036363636363636364,0.18545454545454546,0.0036363636363636364,0.8036363636363637,0.0036363636363636364,Danger
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,36,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk35.wav",tell he sent an armed mob to the United States Capitol where they assaulted law enforcement officers  when politicians in his own party begged him to call off the mob and send help he did the opposite he fanned the flames  and now for an entirely different set of time,False,-ofJu78Wpn0,1,Kamala Harris,0.19999999999999998,0.00392156862745098,0.04313725490196079,0.5529411764705883,0.19999999999999998,Danger
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,37,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk36.wav",he was found guilty of fraud by a jury of everyday Americans  and separately  and separately found liable for committing sexual abuse  and consider  consider what he intends to do if we give him power again consider his explicit intent to set free violence,False,-ofJu78Wpn0,1,Kamala Harris,0.4122448979591837,0.004081632653061225,0.004081632653061225,0.5755102040816327,0.004081632653061225,Danger
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,38,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk37.wav",who assaulted those law enforcement officers at the Capitol intent to jail journalists political opponents and anyone he sees as the enemy his explicit intent to deploy our active-duty military against our own citizens  consider consider the power he,True,-ofJu78Wpn0,1,Kamala Harris,0.17446808510638295,0.17446808510638295,0.00425531914893617,0.6425531914893617,0.00425531914893617,Danger
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,39,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk38.wav",especially after the United States Supreme Court just ruled that he would be immune from Criminal prosecution  just imagine Donald Trump with no guardrail  and how he would use the immense powers of the presidency of the United States,False,-ofJu78Wpn0,1,Kamala Harris,0.004651162790697674,0.004651162790697674,0.004651162790697674,0.19069767441860463,0.7953488372093024,Economic Growth / Job Creation
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,40,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk39.wav",to improve your life not to strengthen our national security but just serve the only client he has ever had himself  and we know and we know what a second Trump term would look like it's all laid out in Project 2025 written by his clothes,True,-ofJu78Wpn0,1,Kamala Harris,0.7488372093023254,0.14418604651162786,0.051162790697674404,0.051162790697674404,0.0046511627906976735,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,41,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk40.wav",most advisers and it's some total is to pull our country back to the past  but America we are not going back we are not going fast  we are not going back  we are not going back to when Donald Trump tries to cut Social Security and Medicare we are not going back,True,-ofJu78Wpn0,1,Kamala Harris,0.004081632653061225,0.004081632653061225,0.04489795918367347,0.12653061224489795,0.8204081632653062,Economic Growth / Job Creation
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,42,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk41.wav",funny tried to get rid of the Affordable Care Act when insurance companies could deny people with pre-existing conditions we are not going to let him eliminate the Department of Education that funds are public school  we are not going to let him and programs like Head Start that provide free schools and child care for our children America we are not going back,True,-ofJu78Wpn0,1,Kamala Harris,0.1844155844155844,0.15844155844155844,0.0025974025974025974,0.0025974025974025974,0.6519480519480519,Economic Growth / Job Creation
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,43,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk42.wav",and we are starting and we are starting a new way forward forward to a future with a strong and growing middle-class because we know a strong middle class has always been critical to America's success,False,-ofJu78Wpn0,1,Kamala Harris,0.9794871794871792,0.0051282051282051265,0.0051282051282051265,0.0051282051282051265,0.0051282051282051265,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,44,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk43.wav",and building that middle-class will be a defining goal of my presidency  and I'll tell you this is personal for me the middle class is where I come from my mother kept a strict budget we lived within our means yet we wanted for little  and she expected us to make the most of the opportunities,False,-ofJu78Wpn0,1,Kamala Harris,0.5529411764705883,0.00392156862745098,0.00392156862745098,0.396078431372549,0.04313725490196079,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,45,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk44.wav",that were available to us and to be grateful for them because as she taught us opportunity is not available to everyone  that's why we will create what I call an opportunity economy and opportunity economy where everyone has the chance to compete and a chance to succeed  whether you live in,False,-ofJu78Wpn0,1,Kamala Harris,0.8418604651162789,0.0046511627906976735,0.0046511627906976735,0.0046511627906976735,0.14418604651162786,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,46,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk45.wav",Aurora area small town or big city and as president I will bring together labor and workers and small business owners and entrepreneurs and American companies to create jobs to grow our economy and to lower the cost of everyday needs like Health Care and housing in groceries we will provide access to capital for small business,True,-ofJu78Wpn0,1,Kamala Harris,0.6507042253521126,0.002816901408450704,0.002816901408450704,0.002816901408450704,0.34084507042253515,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,47,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk46.wav",owners and entrepreneurs and Founders and we will end up America's housing shortage  Social Security and Medicare  now compare that to Donald Trump because I think everyone here knows he doesn't actually fight for the middle class not he doesn't actually fight for the middle class instead he fights for himself,False,-ofJu78Wpn0,1,Kamala Harris,0.7207547169811319,0.0037735849056603765,0.0037735849056603765,0.0037735849056603765,0.26792452830188673,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,48,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk47.wav","his billionaire friends and he will give them another round of tax breaks that will add up to 5 trillion dollars to the national debt  and all the while he intends to enact what in effect is a national sales tax call it a trump tax that would raise prices on middle-class families by almost $4,000 a year",True,-ofJu78Wpn0,1,Kamala Harris,0.31076923076923074,0.003076923076923077,0.06461538461538462,0.06461538461538462,0.556923076923077,Economic Growth / Job Creation
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,49,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk48.wav",instead of a trump tax hike we will pass a middle-class tax cut that will benefit more than 100 million Americans  I believe America cannot truly be prosperous unless Americans are fully able to make their own decisions,False,-ofJu78Wpn0,1,Kamala Harris,0.5346938775510204,0.004081632653061225,0.004081632653061225,0.004081632653061225,0.4530612244897959,Middle Class / American Dream
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,50,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk49.wav",about their own lives especially on matters of heart and home  but tonight in America too many women are not able to make those decisions and let's be clear about how we got here Donald Trump hand-picked members of the United States Supreme Court to take away reproductive freedom  and now,False,-ofJu78Wpn0,1,Kamala Harris,0.10877192982456141,0.0035087719298245615,0.0736842105263158,0.3894736842105263,0.4245614035087719,Economic Growth / Job Creation
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,51,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk50.wav",he brags about it in his words quote I did it and I'm proud to have done it and quote  well I'll tell you over the past two years I've traveled across our country and women have told me their stories husbands and fathers have shared theirs  stories of women Miss caring in a parking lot developing sepsis,False,-ofJu78Wpn0,1,Kamala Harris,0.0035087719298245615,0.0736842105263158,0.10877192982456141,0.28421052631578947,0.5298245614035088,Economic Growth / Job Creation
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,52,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk51.wav",losing the ability to ever again have children all because doctors are afraid they may go to jail for caring for their patients couples just trying to grow their family cut off in the middle of IVF treatments  children who have survived sexual assault potentially being forced to carry a pregnancy to term  this is what's happening in our country,False,-ofJu78Wpn0,1,Kamala Harris,0.13442622950819672,0.26557377049180325,0.036065573770491806,0.003278688524590164,0.5606557377049181,Economic Growth / Job Creation
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,53,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk52.wav",because of Donald Trump  and understand he is not done  as a part of his agenda he and his allies would limit access to birth control ban medication abortion and enact a nationwide abortion ban with or without Congress and get this  get this he plans to create a national,True,-ofJu78Wpn0,1,Kamala Harris,0.5320754716981132,0.07924528301886793,0.0037735849056603774,0.0037735849056603774,0.3811320754716981,Middle Class / American Dream
